front,back,unidad,materia,submateria,tipo,nivel
¿Qué es el derecho potestativo? (Variante 1),Poder de influir en situación ajena sin voluntad del otro (ej. partición).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,INTERMEDIO
¿Cómo concilia la doctrina moderna voluntad e interés? (Variante 1),Interés es el objeto y la voluntad el medio de actuación para realizarlo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Analice la tesis de Kelsen sobre identidad derecho/Estado. (Variante 1),Niega derechos autónomos; toda facultad es voluntad de la norma estatal.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Impacto de derechos humanos en la teoría subjetiva. (Variante 1),Elevan facultades a rangos inalienables que limitan la soberanía legislativa.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Relación entre derechos subjetivos y liberalismo jurídico. (Variante 1),Base para proteger propiedad y libertad frente al absolutismo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Analice la 'desubjetivización' del derecho. (Variante 1),"Prioriza el bien común sobre facultad individual, limitando contenidos.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Análisis de la potestad como 'función-deber'. (Variante 1),"Padre no tiene derecho sobre hijo, sino potestad para cumplir deber de cuidado.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
Análisis de la renuncia (Art. 12 CC). (Variante 1),Manifestación de voluntad para extinguir derechos de interés individual.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,TEORIA_DERECHOS_SUBJETIVOS,CIVIL,AVANZADO
¿Qué es la relación jurídica según Vodanovic?,La relación entre dos o más sujetos regulada por el derecho objetivo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Cuál es la definición simple de Ducci para relación jurídica?,Una relación de la vida ordenada por el derecho.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el sujeto activo en la relación jurídica?,Titular del poder o facultad (derecho subjetivo) para exigir una conducta.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el sujeto pasivo en la relación jurídica?,"Titular del deber jurídico, obligado a satisfacer el interés del titular del poder.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el objeto de la relación jurídica?,La entidad (bien o acto) sobre la cual recae el interés de los sujetos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el vínculo jurídico?,Nexo normativo que une a los sujetos y les atribuye poder y deber.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Cómo define Figueroa la relación jurídica?,Relación social relevante para el Derecho a la cual se le imponen consecuencias.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es una relación jurídica simple?,Aquella con un solo derecho y un solo deber correlativo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es una relación jurídica compleja?,Aquella con un conjunto de derechos y deberes recíprocos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué son las relaciones de estado?,Se refieren a la posición de la persona en la sociedad y familia (ej. padre-hijo).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
Explique la estructura de la relación jurídica.,"Se compone de: Sujetos (activo/pasivo), Objeto (interés) y Vínculo (nexo normativo).",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
Distinga entre relación jurídica simple y compleja.,Simple tiene un único nexo; compleja implica reciprocidad de múltiples nexos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Qué roles asumen los sujetos en un contrato bilateral?,Cada parte es simultáneamente sujeto activo y pasivo de distintas prestaciones.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
Diferencie entre relaciones de estado y de tráfico.,Estado: calidad permanente/familiar; Tráfico: intercambios patrimoniales transitorios.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Cuál es la función del derecho objetivo en la relación jurídica?,Actúa como regla que determina el nacimiento y límites de facultades y deberes.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿En qué se diferencia el deber jurídico de la obligación?,"Obligación es especie de deber, con contenido patrimonial y sujetos determinados.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Qué es el interés en la relación jurídica?,Es el móvil que justifica la protección del derecho y la imposición del deber.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
Diferencia entre relación jurídica y relación social.,La jurídica está tipificada por la ley; la social por la moral o trato.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Qué es el efecto expansivo de la relación jurídica?,Deber de terceros de reconocer y respetar la existencia de un vínculo ajeno.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Cómo critica Kelsen la distinción objetivo/subjetivo?,Afirma que el derecho subjetivo es solo el objetivo a disposición de un sujeto.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
Relación entre autonomía privada y la relación jurídica.,La voluntad es la fuente principal para crear el contenido de relaciones de tráfico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
¿Cómo opera la relación jurídica en derechos de la personalidad?,"Sujeto activo titular, pasivo la colectividad obligada al respeto (erga omnes).",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
Análisis de la relación jurídica en la teoría de actos propios.,Impide alterar relaciones consolidadas mediante conductas contradictorias previas.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
Análisis de la desaparición del vínculo en la extinción.,"Ocurre cuando el interés se satisface o el objeto desaparece, rompiendo el nexo.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
Crítica de Duguit al concepto de relación jurídica.,"La niega, prefiriendo el concepto de función social y solidaridad.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
¿Qué es la relación jurídica según Vodanovic? (Variante 1),La relación entre dos o más sujetos regulada por el derecho objetivo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Cuál es la definición simple de Ducci para relación jurídica? (Variante 1),Una relación de la vida ordenada por el derecho.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el sujeto activo en la relación jurídica? (Variante 1),Titular del poder o facultad (derecho subjetivo) para exigir una conducta.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el sujeto pasivo en la relación jurídica? (Variante 1),"Titular del deber jurídico, obligado a satisfacer el interés del titular del poder.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el objeto de la relación jurídica? (Variante 1),La entidad (bien o acto) sobre la cual recae el interés de los sujetos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es el vínculo jurídico? (Variante 1),Nexo normativo que une a los sujetos y les atribuye poder y deber.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Cómo define Figueroa la relación jurídica? (Variante 1),Relación social relevante para el Derecho a la cual se le imponen consecuencias.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es una relación jurídica simple? (Variante 1),Aquella con un solo derecho y un solo deber correlativo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué es una relación jurídica compleja? (Variante 1),Aquella con un conjunto de derechos y deberes recíprocos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
¿Qué son las relaciones de estado? (Variante 1),Se refieren a la posición de la persona en la sociedad y familia (ej. padre-hijo).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,BASICO
Explique la estructura de la relación jurídica. (Variante 1),"Se compone de: Sujetos (activo/pasivo), Objeto (interés) y Vínculo (nexo normativo).",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
Distinga entre relación jurídica simple y compleja. (Variante 1),Simple tiene un único nexo; compleja implica reciprocidad de múltiples nexos.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Qué roles asumen los sujetos en un contrato bilateral? (Variante 1),Cada parte es simultáneamente sujeto activo y pasivo de distintas prestaciones.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
Diferencie entre relaciones de estado y de tráfico. (Variante 1),Estado: calidad permanente/familiar; Tráfico: intercambios patrimoniales transitorios.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Cuál es la función del derecho objetivo en la relación jurídica? (Variante 1),Actúa como regla que determina el nacimiento y límites de facultades y deberes.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿En qué se diferencia el deber jurídico de la obligación? (Variante 1),"Obligación es especie de deber, con contenido patrimonial y sujetos determinados.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Qué es el interés en la relación jurídica? (Variante 1),Es el móvil que justifica la protección del derecho y la imposición del deber.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
Diferencia entre relación jurídica y relación social. (Variante 1),La jurídica está tipificada por la ley; la social por la moral o trato.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Qué es el efecto expansivo de la relación jurídica? (Variante 1),Deber de terceros de reconocer y respetar la existencia de un vínculo ajeno.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,INTERMEDIO
¿Cómo critica Kelsen la distinción objetivo/subjetivo? (Variante 1),Afirma que el derecho subjetivo es solo el objetivo a disposición de un sujeto.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
Relación entre autonomía privada y la relación jurídica. (Variante 1),La voluntad es la fuente principal para crear el contenido de relaciones de tráfico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
¿Cómo opera la relación jurídica en derechos de la personalidad? (Variante 1),"Sujeto activo titular, pasivo la colectividad obligada al respeto (erga omnes).",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
Análisis de la relación jurídica en la teoría de actos propios. (Variante 1),Impide alterar relaciones consolidadas mediante conductas contradictorias previas.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
Análisis de la desaparición del vínculo en la extinción. (Variante 1),"Ocurre cuando el interés se satisface o el objeto desaparece, rompiendo el nexo.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
Crítica de Duguit al concepto de relación jurídica. (Variante 1),"La niega, prefiriendo el concepto de función social y solidaridad.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,RELACION_JURIDICA,CIVIL,AVANZADO
¿Qué es el nacimiento de un derecho?,Unión de facultad a un sujeto por cumplirse presupuestos legales.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la adquisición originaria?,Se produce sin derivar de titular anterior (ej. ocupación).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la adquisición derivativa?,Derecho se traspasa de un titular a otro (ej. compraventa).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la modificación de un derecho?,Cambios en sujetos u objeto sin llegar a extinguirse.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la extinción de un derecho?,Desaparición absoluta del derecho del mundo jurídico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la pérdida de un derecho?,"Separación del derecho de su titular, subsistiendo en otro.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la tradición?,Modo derivativo: entrega con intención de transferir dominio.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la prescripción adquisitiva?,Modo originario por poseer durante tiempo legal.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
Nacimiento vs Adquisición.,Nacimiento es creación ex novo; Adquisición incorporación al patrimonio.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Originaria vs Derivativa.,Originaria nace limpio; Derivativa recibe cargas y vicios.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Modificación subjetiva vs objetiva.,Subjetiva: cambio titular; Objetiva: cambio prestación/objeto.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Extinción vs Pérdida.,Extinción es fin absoluto; Pérdida es cambio de titular.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Regla 'nemo plus iuris'.,Nadie transfiere más derechos de los que tiene.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Ley como fuente directa.,Derecho nace por solo ministerio de la ley (ej. usufructo legal).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Subrogación real vs personal.,Real: cosa por cosa; Personal: persona por persona en vínculo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Error en el título en adquisición derivativa.,"Si título es nulo, no hay adquisición (falta causa, Art. 675).",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
Teoría de apariencia en adquisición.,Adquisición de no dueño bajo error común y buena fe.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
Título y modo en derecho chileno.,Requiere causa (contrato) y mecanismo ejecución (tradición).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
Resolución del derecho del constituyente.,Extinción dominio original extingue derechos reales limitados.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
Renuncia y orden público económico.,Prohibición de renunciar derechos irrenunciables (ej. laborales).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
¿Qué es el nacimiento de un derecho? (Variante 1),Unión de facultad a un sujeto por cumplirse presupuestos legales.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la adquisición originaria? (Variante 1),Se produce sin derivar de titular anterior (ej. ocupación).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la adquisición derivativa? (Variante 1),Derecho se traspasa de un titular a otro (ej. compraventa).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la modificación de un derecho? (Variante 1),Cambios en sujetos u objeto sin llegar a extinguirse.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la extinción de un derecho? (Variante 1),Desaparición absoluta del derecho del mundo jurídico.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la pérdida de un derecho? (Variante 1),"Separación del derecho de su titular, subsistiendo en otro.",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la tradición? (Variante 1),Modo derivativo: entrega con intención de transferir dominio.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
¿Qué es la prescripción adquisitiva? (Variante 1),Modo originario por poseer durante tiempo legal.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,BASICO
Nacimiento vs Adquisición. (Variante 1),Nacimiento es creación ex novo; Adquisición incorporación al patrimonio.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Originaria vs Derivativa. (Variante 1),Originaria nace limpio; Derivativa recibe cargas y vicios.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Modificación subjetiva vs objetiva. (Variante 1),Subjetiva: cambio titular; Objetiva: cambio prestación/objeto.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Extinción vs Pérdida. (Variante 1),Extinción es fin absoluto; Pérdida es cambio de titular.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Regla 'nemo plus iuris'. (Variante 1),Nadie transfiere más derechos de los que tiene.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Ley como fuente directa. (Variante 1),Derecho nace por solo ministerio de la ley (ej. usufructo legal).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Subrogación real vs personal. (Variante 1),Real: cosa por cosa; Personal: persona por persona en vínculo.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,INTERMEDIO
Error en el título en adquisición derivativa. (Variante 1),"Si título es nulo, no hay adquisición (falta causa, Art. 675).",DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
Teoría de apariencia en adquisición. (Variante 1),Adquisición de no dueño bajo error común y buena fe.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
Título y modo en derecho chileno. (Variante 1),Requiere causa (contrato) y mecanismo ejecución (tradición).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
Resolución del derecho del constituyente. (Variante 1),Extinción dominio original extingue derechos reales limitados.,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
Renuncia y orden público económico. (Variante 1),Prohibición de renunciar derechos irrenunciables (ej. laborales).,DERECHO_CIVIL_1,RELACION_JURIDICA_Y_DERECHOS_SUBJETIVOS,DINAMICA_DERECHOS,CIVIL,AVANZADO
